sequence_id,"Hugenholtz prokMSA_id","Hugenholtz Simrank id","Hugenholtz DNAML id","Hugenholtz DNAML columns","Hugenholtz tax string"
Amb_16S_781,83654,77.58,0.943861,1135,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Plactomycetales; Unclassified; otu_1849"
Amb_16S_782,150976,80.17,0.955474,1191,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Amb_16S_783,75133,53.08,0.81689,1110,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_784,115122,74.63,0.958512,1166,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_785,89473,47.9,0.825698,1191,"Hugenholtz:Bacteria; Cyanobacteria; mle1-12; otu_936"
Amb_16S_786,153003,61.28,0.865187,1188,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Ellin339; Unclassified; otu_2331"
Amb_16S_787,146305,60.06,0.860086,1185,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemmatimonadales; N1423WL; otu_1664"
Amb_16S_788,144818,85.83,0.974398,1191,"Hugenholtz:Bacteria; Bacteroidetes; Flavobacteriales; Sporocytophaga; Unclassified; otu_674"
Amb_16S_789,83654,77.58,0.943861,1135,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Plactomycetales; Unclassified; otu_1849"
Amb_16S_790,211201,69.59,0.907831,1187,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_791,206595,87.06,0.981055,1183,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Amb_16S_792,63267,75.06,0.917307,1089,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; Unclassified; otu_2178"
Amb_16S_793,204050,56.74,0.86885,1185,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-2; Unclassified; otu_185"
Amb_16S_794,149968,76.34,0.928644,1187,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Unclassified; otu_2203"
Amb_16S_795,216129,69.15,0.899474,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Rhizobiales; Phyllobacteriaceae; Mesorhizobium; Sinorhizobium; Mesorhizobium_huakuii; Unclassified; otu_2053"
Amb_16S_796,139220,71.63,0.93142,1191,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Xanthomonadales; Unclassified; otu_2517"
Amb_16S_797,83654,77.58,0.943861,1135,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Plactomycetales; Unclassified; otu_1849"
Amb_16S_798,76453,66.78,0.878544,1120,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_799,139958,73.36,0.939123,1168,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; WIM133; otu_1972"
Amb_16S_801,114209,60.72,0.885157,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; bacterium_Ellin6067; AKYH1344; otu_2193"
Amb_16S_802,213135,83.75,0.949835,1193,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_803,76453,77.77,0.946129,1126,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_804,139220,71.37,0.930461,1191,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Xanthomonadales; Unclassified; otu_2517"
Amb_16S_805,83654,77.58,0.943861,1135,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Plactomycetales; Unclassified; otu_1849"
Amb_16S_806,214289,80.95,0.969849,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; MND1; LO131; otu_2279"
Amb_16S_807,23652,50.77,0.859693,1181,"Hugenholtz:Bacteria; Elusimicrobia; vadinHB76; Unclassified; otu_989"
Amb_16S_808,212331,61.18,0.856176,1171,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; Unclassified; otu_2178"
Amb_16S_810,214343,83.06,0.944893,1189,"Hugenholtz:Bacteria; AD3; ABS-6; otu_379"
Amb_16S_811,215020,72.04,0.917656,1184,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Amb_16S_812,206387,58.83,0.874983,1191,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_813,215044,78.82,0.968715,1182,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; EB1018; otu_2179"
Amb_16S_814,216191,62.45,0.903282,1190,"Hugenholtz:Bacteria; Planctomycetes; WPS-1; Ellin6207; Planctomycetales; Planctomycetales_bacterium_Ellin6207; otu_1870"
Amb_16S_815,209152,67.26,0.900622,1187,"Hugenholtz:Bacteria; AD3; ABS-6; otu_379"
Amb_16S_816,213804,66.47,0.936405,1189,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; EB1021; H16; otu_2610"
Amb_16S_817,183639,58.94,0.876873,1104,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Unclassified; otu_726"
Amb_16S_819,89584,73.61,0.952582,1188,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; MND1; Unclassified; otu_2278"
Amb_16S_820,210446,84.54,0.972523,1190,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_821,83654,77.58,0.943861,1135,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Plactomycetales; Unclassified; otu_1849"
Amb_16S_822,61405,85.22,0.948687,1185,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_824,141918,69.92,0.928775,1182,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemm-1b; Unclassified; otu_1656"
Amb_16S_825,75299,87.59,0.976215,1116,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_826,99694,68.7,0.905447,1177,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Beijerinckiaceae; Unclassified; otu_1916"
Amb_16S_827,205013,74.51,0.928252,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Amb_16S_442; otu_1967"
Amb_16S_829,45287,76.38,0.938513,1153,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Hyphomicrobiaceae2; Hyphomicrobium_denitrificans; otu_1955"
Amb_16S_830,204798,67.44,0.926304,1184,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Elev_16S_835; otu_1970"
Amb_16S_831,207115,77.21,0.944879,1194,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_833,158367,88.09,0.976883,1195,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Corynebacterineae; Mycobacteriaceae; Unclassified; otu_294"
Amb_16S_835,150739,87.08,0.980328,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; bacterium_Ellin6067; AKYH1344; otu_2193"
Amb_16S_836,105682,98.17,0.996621,1184,"Hugenholtz:Bacteria; Firmicutes; Bacilli; Unclassified; otu_1040"
Amb_16S_837,160390,65.55,0.905985,1188,"Hugenholtz:Bacteria; Chloroflexi; Anaerolineae; A31; S47; otu_813"
Amb_16S_838,203935,61.44,0.856394,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; bacterium_Ellin6067; Unclassified; otu_2192"
Amb_16S_839,75145,73.19,0.95684,1106,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Xanthomonadales; Unclassified; otu_2517"
Amb_16S_841,141260,69.02,0.921827,937,"Hugenholtz:Bacteria; Bacteroidetes; Flavobacteriales; Sporocytophaga; Unclassified; otu_674"
Amb_16S_842,105216,82.02,0.963686,1194,"Hugenholtz:Bacteria; Actinobacteria; Rubrobacteridae; MC47; otu_371"
Amb_16S_843,150739,87.08,0.980328,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; bacterium_Ellin6067; AKYH1344; otu_2193"
Amb_16S_844,144679,70.64,0.886044,1182,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Amb_16S_845,144818,86.52,0.975241,1190,"Hugenholtz:Bacteria; Bacteroidetes; Flavobacteriales; Sporocytophaga; Unclassified; otu_674"
Amb_16S_846,55270,78.65,0.955038,1153,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Unclassified; otu_1889"
Amb_16S_847,138806,67.86,0.908165,1190,"Hugenholtz:Bacteria; Nitrospirae; Nitrospirales; Nitrospiraceae; Nitrospira; Unclassified; otu_1705"
Amb_16S_849,211462,72.64,0.911246,1188,"Hugenholtz:Bacteria; AD3; ABS-6; otu_379"
Amb_16S_850,113307,72.25,0.944835,1186,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Unclassified; otu_726"
Amb_16S_851,154102,73.07,0.935024,1188,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_852,49162,85.79,0.965009,1178,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Caulobacterales; Unclassified; otu_1977"
Amb_16S_853,142823,80.87,0.944094,1109,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Unclassified; otu_2252"
Amb_16S_854,208562,82.35,0.973991,1187,"Hugenholtz:Bacteria; Chloroflexi; Anaerolineae; SOGA31; otu_860"
Amb_16S_855,114055,62.64,0.9127,1174,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemm-1b; Unclassified; otu_1656"
Amb_16S_856,209267,81.27,0.961012,1185,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Terrimonaceae; otu_747"
Amb_16S_857,205220,100,0.999993,1191,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_858,171924,54.26,0.886916,1130,"Hugenholtz:Bacteria; Chloroflexi; TK17; S085; otu_902"
Amb_16S_859,205999,52.18,0.821439,1178,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Unclassified; otu_1889"
Amb_16S_860,214497,70.7,0.925257,1141,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Gemmatales; Unclassified; otu_1809"
Amb_16S_862,4612,79.21,0.952989,1194,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Hyphomicrobiaceae2; Unclassified; otu_1953"
Amb_16S_863,208519,82.63,0.97075,1194,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_865,207968,46.07,0.821468,1182,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Sphingomonadales; Unclassified; otu_2123"
Amb_16S_866,158408,69.22,0.927859,1193,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Frankineae; Unclassified; otu_304"
Amb_16S_867,112988,62.65,0.898907,1122,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Comamonas; Unclassified; otu_2204"
Amb_16S_869,156732,61.09,0.8935,1194,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; EB1021; FW136; RCP2-54; RCP2-62; otu_2608"
Amb_16S_870,211129,80.7,0.94594,1189,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_871,105162,82.34,0.973816,1173,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; Unclassified; otu_200"
Amb_16S_874,150976,80.17,0.955474,1191,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Amb_16S_876,203963,77.42,0.961143,1165,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; bacterium_Ellin6067; Unclassified; otu_2192"
Amb_16S_877,211129,72.23,0.921624,1188,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_878,33392,66.56,0.892991,1184,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Acetobacterales; Acidisphaera; otu_1896"
Amb_16S_880,113023,63.31,0.88946,1190,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemm_2; otu_1665"
Amb_16S_881,205391,78.13,0.955561,1191,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Amb_16S_882,160416,94.28,0.974703,1172,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Bradyrhizobium; Rhodopseudomonas; Bradyrhizobiaceae; Afipia; Unclassified; otu_1922"
Amb_16S_883,208293,73.33,0.9269,1165,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Amb_16S_884,208430,47.88,0.798795,1189,"Hugenholtz:Bacteria; Verrucomicrobia; Opitutae; Opitutaceae; otu_2823"
Amb_16S_887,113523,72.85,0.9336,1189,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; MND1; LO131; otu_2279"
Amb_16S_888,144409,54.8,0.886262,1190,"Hugenholtz:Bacteria; Chloroflexi; TK17; S085; otu_902"
Amb_16S_890,209881,83.45,0.937524,1182,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Amb_16S_891,155506,71.58,0.931507,1188,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; EB1021; FW136; RCP2-54; RCP2-62; otu_2608"
Amb_16S_892,163284,73.68,0.954922,1193,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Ellin339; Unclassified; otu_2331"
Amb_16S_893,63263,77.85,0.935562,1091,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; Unclassified; otu_2178"
Amb_16S_894,138506,62.51,0.878254,1188,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Terrimonaceae; otu_747"
Amb_16S_895,140241,61.05,0.887744,1156,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Rhodobacterales; Hyphomonadaceae; Hyphomonas; Unclassified; otu_2073"
Amb_16S_896,99788,58.52,0.845828,1152,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Bradyrhizobium; Rhodopseudomonas; Unclassified; otu_1920"
Amb_16S_897,215516,64.26,0.865827,1186,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Ellin339; Unclassified; otu_2331"
Amb_16S_898,213060,83.51,0.964384,1191,"Hugenholtz:Bacteria; Acidobacteria; ABS-327; EB1093; otu_184"
Amb_16S_899,159618,73.04,0.934443,1178,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; Unclassified; otu_200"
Amb_16S_900,167047,57.28,0.850973,1181,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Bradyrhizobium; Rhodopseudomonas; Bradyrhizobiaceae; Afipia; Blastobacter; Rhizobium; Agromonas; Bradyrhizobium_japonicum; Rhodopseudomonas_palustris; Bradyrhizobium_japonicum_USDA_110; Bradyrhizobium_sp; Bradyrhizobium_lupini; Bradyrhizobium_genosp_G; Unclassified; otu_1945"
Amb_16S_901,138346,80.13,0.962756,1192,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Amb_16S_902,137805,57.57,0.900549,1185,"Hugenholtz:Bacteria; Chloroflexi; Thermomicrobia; HN1-15; PeM11; otu_899"
Amb_16S_903,177583,77.5,0.951099,1193,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin329; Unclassified; otu_2012"
Amb_16S_905,207066,67.37,0.896349,1187,"Hugenholtz:Bacteria; Acidobacteria; ABS-327; EB1093; otu_184"
Amb_16S_906,213691,79.91,0.950838,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Amb_16S_907,206180,86.85,0.9812,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; MND1; LO131; otu_2279"
Amb_16S_908,117537,63.88,0.897889,1188,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Corynebacterineae; Mycobacteriaceae; Unclassified; otu_294"
Amb_16S_909,137805,57.36,0.899517,1185,"Hugenholtz:Bacteria; Chloroflexi; Thermomicrobia; HN1-15; PeM11; otu_899"
Amb_16S_911,132292,61.8,0.868894,1132,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia; Burkholderia_sp; Unclassified; otu_2199"
Amb_16S_912,50024,91.21,0.989208,1129,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemm-1b; Unclassified; otu_1656"
Amb_16S_913,164668,67.87,0.893834,1067,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Unclassified; otu_1914"
Amb_16S_914,213135,90.95,0.983831,1193,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_915,203908,66.59,0.860594,1173,"Hugenholtz:Bacteria; OD2; SM2F11; KNA6-NB23; Elev_16S_1084; Elev_16S_1619; otu_1732"
Amb_16S_916,102760,78.09,0.965314,1187,"Hugenholtz:Bacteria; Chloroflexi; Anaerolineae; SOGA31; otu_860"
Amb_16S_917,183133,92.16,0.988903,1184,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Gitt-KF-194; Amb_16S_1821; otu_1952"
Amb_16S_918,4619,70.52,0.922292,1194,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Hyphomicrobiaceae2; Hyphomicrobium_denitrificans; otu_1955"
Amb_16S_919,113582,70.47,0.93562,1185,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemm-1b; Unclassified; otu_1656"
Amb_16S_920,114260,78.51,0.943672,1175,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Amb_16S_921,148464,78.07,0.915272,1171,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Unclassified; otu_1914"
Amb_16S_922,215120,77.35,0.951012,1192,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Amb_16S_923,160173,77.69,0.95591,1173,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Unclassified; otu_726"
Amb_16S_925,159651,75.82,0.944632,1176,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; Unclassified; otu_200"
Amb_16S_927,113582,70.47,0.93562,1185,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemm-1b; Unclassified; otu_1656"
Amb_16S_929,126441,83.14,0.960634,1181,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Devosia; otu_2008"
Amb_16S_930,210710,82.46,0.950634,1189,"Hugenholtz:Bacteria; AD3; ABS-6; otu_379"
Amb_16S_931,203959,75.4,0.938978,1193,"Hugenholtz:Bacteria; Planctomycetes; WPS-1; Ellin6207; Planctomycetales; Planctomycetales_bacterium_Ellin6207; otu_1870"
Amb_16S_932,161567,62.69,0.898907,1181,"Hugenholtz:Bacteria; Chloroflexi; Ktedobacteria; Ktedobacterales; Unclassified; otu_894"
Amb_16S_933,10629,71.06,0.926725,1194,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Myxococcus; otu_2622"
Amb_16S_934,5508,78.35,0.941681,1172,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Caulobacterales; Unclassified; otu_1977"
Amb_16S_936,139958,72.79,0.93908,1168,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; WIM133; otu_1972"
Amb_16S_937,211775,66.48,0.903878,1185,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_938,186308,81.77,0.958483,1191,"Hugenholtz:Bacteria; Firmicutes; Bacilli; Paenibacillaceae; Unclassified; otu_1127"
Amb_16S_939,131406,65.25,0.889619,1189,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Micrococcaceae; Arthrobacter; Unclassified; otu_326"
Amb_16S_941,143527,68.83,0.919516,1186,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; SBR1001; Unclassified; otu_2317"
Amb_16S_942,75133,51.9,0.795801,1120,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_943,204875,76.86,0.955561,1194,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Amb_16S_944,206614,53.23,0.826177,1184,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Gemmatales; Unclassified; otu_1809"
Amb_16S_945,204511,77.27,0.945969,1181,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Xanthomonadales; KD8-72; otu_2520"
Amb_16S_946,203457,65.16,0.883094,1172,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Gemmatales; Unclassified; otu_1809"
Amb_16S_947,88186,74.46,0.936507,1114,"Hugenholtz:Bacteria; Acidobacteria; ABS-327; EB1093; otu_184"
Amb_16S_948,210651,74.29,0.928455,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Bradyrhizobium; Rhodopseudomonas; Bradyrhizobiaceae; Afipia; Blastobacter; Rhizobium; Agromonas; Bradyrhizobium_japonicum; Rhodopseudomonas_palustris; Bradyrhizobium_japonicum_USDA_110; Bradyrhizobium_sp; Bradyrhizobium_lupini; Unclassified; otu_1930"
Amb_16S_949,76270,94.51,0.973715,1130,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Amb_16S_950,211775,86.53,0.976912,1193,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_951,144298,74.27,0.935577,1182,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Unclassified; otu_2177"
Amb_16S_953,136494,46.02,0.808009,1189,"Hugenholtz:Bacteria; Bacteroidetes; Flexibacterales; PHOS-HE21; C0108; Unclassified; otu_699"
Amb_16S_954,137553,85.75,0.977392,1130,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_955,208582,68.7,0.914938,1177,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Amb_16S_956,203826,77.31,0.940039,1188,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; A20; otu_1890"
Amb_16S_957,134368,97.2,0.995632,1147,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Pseudomonadaceae; Unclassified; otu_2452"
Amb_16S_958,205220,100,0.999993,1191,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_959,170662,54.97,0.877716,1191,"Hugenholtz:Bacteria; Chlorobi; BSV19; PK329; otu_789"
Amb_16S_960,216704,90.59,0.987144,1184,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemmatimonadales; N1423WL; otu_1664"
Amb_16S_962,160908,75.27,0.943483,1171,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; EB1018; otu_2179"
Amb_16S_964,144796,52.45,0.862934,1189,"Hugenholtz:Bacteria; Verrucomicrobia; Verruco-3; Unclassified; otu_2829"
Amb_16S_965,153757,73.11,0.93828,1189,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; C15; otu_729"
Amb_16S_966,204010,59.38,0.850944,1183,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Gemmatales; Gemmata; Unclassified; otu_1813"
Amb_16S_968,114298,72.88,0.944544,1189,"Hugenholtz:Bacteria; Planctomycetes; WPS-1; Ellin6207; Planctomycetales; Planctomycetales_bacterium_Ellin6207; otu_1870"
Amb_16S_970,205391,81.09,0.968046,1192,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Amb_16S_971,205999,52.66,0.829913,1178,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Unclassified; otu_1889"
Amb_16S_972,102799,87.8,0.986301,1182,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; EB1018; otu_2179"
Amb_16S_973,204511,78.96,0.958803,1182,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Xanthomonadales; KD8-72; otu_2520"
