sequence_id	Hugenholtz prokMSA_id	Hugenholtz Simrank id	Hugenholtz DNAML id	Hugenholtz DNAML columns	Hugenholtz tax string
Elev_16S_1458a	190020	82.74	0.972131	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1461a	141804	57.57	0.939254	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1462a	54107	79.47	0.942888	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1463a	30678	86.38	0.964718	758	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1464a	141804	57.55	0.939254	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1465a	142340	63.73	0.945765	696	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1466a	190020	78.08	0.959471	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1469a	144887	65.72	0.940489	705	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1470a	119654	54.09	0.877425	771	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1471a	140032	41.36	0.805684	766	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1472a	54107	79.09	0.94655		764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1473a	74966	94.19	0.985371	765	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1474a	190020	80.36	0.970677	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1475a	185612	65.63	0.882934	761	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1476a	30678	74.85	0.939675	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1477a	141403	54.32	0.92283		631	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1478a	185612	66.15	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1479a	190020	82.46	0.969354	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1480a	140032	42.04	0.811352	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1481a	185612	65.94	0.891974	761	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1482a	185612	66.26	0.898078	758	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1483a	54107	79.09	0.94655		764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1484a	185612	66.91	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1486a	54107	77.99	0.94501		763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1487a	30678	86.92	0.967741	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1489a	185612	66.15	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1490a	144887	56.56	0.899139	688	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1491a	30678	88.45	0.96636		765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1493a	141804	50.58	0.914473	639	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1494a	185612	66.03	0.899401	758	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1495a	190020	79.93	0.962276	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1496a	143651	69.7	0.93533		699	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1497a	30678	50.7	0.839912	761	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1498a	190020	81.88	0.970779	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1499a	185612	66.15	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1500a	143651	63.5	0.928644	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1502a	143651	59.21	0.915781	699	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1503a	144887	63.99	0.946376	704	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1504a	32035	90.21	0.979935	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1505a	144887	65.93	0.949559	705	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1507a	30678	72.4	0.940024	769	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1508a	144887	65.47	0.946507	705	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1509a	143651	61.55	0.928586	696	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1510a	143651	64.45	0.939632	698	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1511a	141804	55.23	0.915011	626	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1512a	32035	89.63	0.978584	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1513a	30678	88.76	0.971738	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1514a	76092	62.35	0.891625	754	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1515a	185612	65.15	0.887425	760	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1516a	30678	74.55	0.937713	762	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1518a	143651	63.37	0.928208	693	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1519a	54107	76.82	0.943643	763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1520a	185612	65.55	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1521a	190020	83.71	0.973468	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1522a	141804	53.34	0.912496	642	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1523a	30678	75.9	0.942379	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1524a	185612	66.91	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1525a	30678	86.29	0.970735	769	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1526a	144107	65.05	0.941013	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1528a	190020	79.88	0.960837	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1529a	54107	79.57	0.94655		764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1530a	144887	65.01	0.948047	705	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1531a	54107	79.09	0.94655		764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1532a	141804	58.02	0.940954	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1533a	30678	85.73	0.969151	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1535a	185612	65.87	0.897875	758	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1536a	140032	41.12	0.809158	766	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Elev_16S_1537a	144107	59.72	0.916886	680	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1538a	100780	82.16	0.951172	748	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1539a	101071	90.79	0.981505	768	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; SCA1154; otu_30
Elev_16S_1540a	1143	81.99	0.951768	754	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1542a	74966	85.97	0.951783	755	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1543a	74966	93.96	0.984049	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1544a	32035	88.49	0.962945	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1545a	74966	94.46	0.988147	768	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1547a	190020	77.32	0.960896	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1548a	74966	94.19	0.985371	765	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1549a	30678	90.25	0.969006	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1550a	74966	93.5	0.982668	765	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1551a	104825	85.85	0.966593	680	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1552a	32035	95.57	0.982639	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1553a	141804	56.5	0.937684	642	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1555a	104384	82.55	0.966331	765	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1556a	30678	67.69	0.92065		767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1558a	32035	91.62	0.975822	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1559a	104825	86.41	0.969689	679	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1560a	100780	90.8	0.95546		749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1561a	32035	85.99	0.973061	761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1563a	32035	93.91	0.979921	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1564a	100780	79.02	0.936274	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1565a	32035	90.81	0.981287	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1566a	32035	92.93	0.970038	753	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1567a	32035	93.89	0.974165	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1568a	32035	95.08	0.98261		761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1569a	100780	69.1	0.924313	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1570a	32035	90.19	0.979906	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1571a	185612	65.7	0.897875	758	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1572a	71074	80.57	0.962465	767	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1573a	74966	94.45	0.985386	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1574a	1143	78.73	0.947408	755	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1575a	100780	83.41	0.952393	745	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1576a	71074	71	0.912511	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1577a	104689	64.26	0.900549	723	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1578a	63283	41.95	0.792821	770	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; ARCP1-30; anta6; otu_124
Elev_16S_1579a	190020	77.41	0.965299	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1580a	74966	93.86	0.984034	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1581a	100780	83.69	0.951201	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1582a	32035	94.27	0.981287	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1583a	100780	77.6	0.936318	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1584a	32035	92.22	0.98261		761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1585a	41594	82.63	0.963454	764	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1586a	74966	93.85	0.984049	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1587a	32035	93.79	0.97854		762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1588a	190020	80.12	0.966201	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1589a	74966	94.19	0.985371	765	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1590a	54107	79.07	0.946245	760	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1591a	74966	93.96	0.982711	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1592a	32035	93.44	0.981287	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1593a	100780	76.17	0.933193	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1594a	32035	95.45	0.982639	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1595a	32035	95.57	0.982639	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1596a	74966	94.66	0.985299	761	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1597a	74966	94.67	0.985386	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1598a	32035	95.68	0.982639	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1599a	32035	95.33	0.988133	766	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1600a	74966	94.19	0.982595	762	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1601a	1143	81.78	0.970546	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1602a	100780	79.02	0.939239	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1603a	185612	66.07	0.899401	758	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1604a	54107	77.95	0.942292	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1605a	142340	62.88	0.942553	696	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1606a	32035	96.15	0.974165	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1607a	74966	80.97	0.960837	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1609a	32035	89.77	0.96982		748	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1610a	32035	95.45	0.982639	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1611a	32035	95.57	0.982639	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1612a	30678	85.92	0.964907	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1613a	74966	92.66	0.980008	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1615a	54107	81.03	0.952131	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1616a	190020	80.38	0.972043	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1617a	32035	85.9	0.974485	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1618a	54107	75.36	0.939283	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1620a	32035	89.98	0.979906	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1621a	104825	87.63	0.971273	680	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1622a	71074	76.65	0.942233	766	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1627a	32035	95.42	0.971389	753	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1628a	32035	95.34	0.982639	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1629a	74966	92.21	0.979994	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1630a	32035	95.45	0.988133	766	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1632a	190020	77.71	0.959558	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1633a	100780	78.25	0.937713	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1634a	30678	58.12	0.863647	761	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Elev_16S_1635a	74966	93.47	0.984034	765	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1636a	32035	94.62	0.981185	758	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1637a	185612	66.47	0.899401	758	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1638a	32035	94.36	0.972755	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1639a	143651	63.97	0.929981	696	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1640a	32035	94.74	0.98261		761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1641a	101071	88.21	0.975968	765	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; SCA1154; otu_30
Elev_16S_1642a	104825	86.94	0.96966		679	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1643a	100780	78.63	0.934734	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1644a	100780	83.25	0.945271	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1645a	32035	94.74	0.981287	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1646a	32035	81.85	0.960707	763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1647a	143651	63.97	0.929981	696	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1648a	1143	83.51	0.974587	765	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1649a	32035	85.29	0.958788	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1650a	74966	94.67	0.985386	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1651a	32035	94.85	0.981287	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1652a	32035	94.97	0.98261		761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1653a	74966	94.67	0.982711	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1654a	190020	78.32	0.958032	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1655a	141403	59.93	0.945184	648	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1656a	54107	79.47	0.950823	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1657a	100780	77.07	0.930606	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1658a	190020	79.81	0.967974	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1659a	190020	79.4	0.970546	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1660a	54107	78.08	0.954006	768	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1661a	32035	96.03	0.974194	753	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1662a	32035	89.96	0.979906	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1663a	143651	64.36	0.930097	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1665a	24479	86.55	0.967727	763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1666a	32035	91.06	0.981287	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1667a	32035	95.57	0.982639	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1668a	25116	70.41	0.924894	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1669a	32035	94.58	0.981258	761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1670a	190020	78.62	0.963657	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1671a	143651	63.52	0.928339	696	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1672a	32035	94.96	0.98261		761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1673a	141804	57.52	0.939094	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Elev_16S_1674a	100780	90.11	0.95405		750	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1675a	74966	81.96	0.966404	765	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1676a	1143	70.44	0.936681	763	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1677a	32035	89.62	0.960503	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1678a	32035	89.96	0.977159	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1679a	143651	64.36	0.930097	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1680a	100780	78.49	0.936173	748	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1681a	190020	82.47	0.972087	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Elev_16S_1682a	32035	94.96	0.982523	757	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1683a	185612	67.06	0.899139	756	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Elev_16S_1684a	43271	64.02	0.896131	763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1685a	32035	96.03	0.974165	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1686a	74966	94.67	0.99476		769	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Elev_16S_1687a	32035	92.57	0.975793	761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Elev_16S_1688a	74966	93.74	0.984049	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
