sequence_id	Hugenholtz prokMSA_id	Hugenholtz Simrank id	Hugenholtz DNAML id	Hugenholtz DNAML columns	Hugenholtz tax string
Amb_16S_1485a	100780	78.03	0.937684	748	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1486a	32035	90.68	0.978569	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1487a	104689	80	0.963497	763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1488a	104384	81.86	0.964849	763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1490a	32035	79.53	0.950678	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1491a	32035	89.73	0.978569	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1492a	100780	78.54	0.934734	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1493a	32035	90.41	0.971375	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1494a	32035	91.78	0.973206	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1495a	32035	94.39	0.981273	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1496a	32035	82.56	0.962044	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1497a	185612	66.15	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_1498a	32035	90	0.981258	761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1499a	74966	94.67	0.985386	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Amb_16S_1500a	100780	78.27	0.936274	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1501a	100780	81.96	0.940736	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1502a	32035	95.08	0.981287	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1503a	32035	94.62	0.981287	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1504a	185612	66.15	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_1505a	32035	94.74	0.981273	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1506a	32035	87.66	0.964762	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1507a	32035	80.96	0.960677	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1509a	32035	94.62	0.981273	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1510a	74966	93.16	0.981374	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Amb_16S_1511a	74966	82.81	0.953105	754	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Amb_16S_1512a	74966	88.73	0.977276	765	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Amb_16S_1513a	54107	78.44	0.944879	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1514a	100780	89.62	0.952146	742	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1515a	74966	94.45	0.985342	763	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Amb_16S_1516a	32035	94.38	0.981156	757	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1517a	32035	90.31	0.981258	761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1519a	32035	94.25	0.98261		761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1520a	190020	80.17	0.969369	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_1521a	54107	79.33	0.946245	760	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1522a	185612	66.19	0.901915	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_1523a	32035	90.08	0.979935	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1524a	100780	86.26	0.953992	748	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1525a	32035	95.35	0.982639	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1526a	32035	94.01	0.979935	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1527a	30678	89.83	0.973148	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_1528a	30678	82.21	0.959369	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_1529a	32035	95.57	0.982537	758	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1530a	74966	94.09	0.985386	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Amb_16S_1531a	32035	93.77	0.978424	759	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1532a	104842	80.76	0.967668	763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1533a	24479	84.53	0.960794	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1534a	74966	93.74	0.981345	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Amb_16S_1535a	24479	63.07	0.883559	763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_1536a	185378	62.59	0.895884	756	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; PS7ARC37; otu_18
Amb_16S_385a	143749	65.63	0.927728	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_387a	190020	79.76	0.962247	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_388a	141804	56.94	0.939254	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_389a	140032	40.81	0.796019	766	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_390a	30678	87.96	0.96636		765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_391a	71074	69.67	0.926159	765	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_392a	190020	83.23	0.972131	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_393a	185612	64.46	0.891698	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_394a	190020	83.35	0.973468	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_395a	185612	66.71	0.898224	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_396a	143651	62.44	0.930286	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_397a	190020	79.98	0.970706	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_398a	185612	65.23	0.897308	754	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_399a	141804	58.2	0.940954	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_400a	30678	74.91	0.939632	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_403a	143651	61.92	0.936899	700	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_404a	54107	73.23	0.935039	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_405a	155684	58.68	0.901349	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_406a	143651	62.51	0.92674		694	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_407a	144107	65.74	0.942553	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_408a	54107	78.73	0.945126	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_409a	30678	76.29	0.94094		765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_410a	190020	80.82	0.969369	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_412a	115168	52.75	0.859054	761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_413a	141804	58.02	0.940954	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_416a	190020	82.54	0.966477	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_417a	143651	57.46	0.910171	694	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_418a	143651	63.45	0.928135	693	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_419a	74966	94.68	0.985386	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Amb_16S_420a	115168	50.12	0.842775	745	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_421a	54107	75	0.931914	763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_422a	144887	65.16	0.941172	697	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_423a	142340	63.91	0.94155		700	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_424a	54107	80.29	0.944312	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_425a	30678	74.4	0.942888	769	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_427a	115209	52.24	0.849418	761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_428a	54107	79.09	0.94655		764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_429a	54107	81.25	0.94126		753	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_430a	141804	57.49	0.939254	641	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_431a	148506	52.29	0.892018	705	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_432a	115168	50.17	0.844418	745	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_433a	185612	66.19	0.898035	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_434a	142340	62.96	0.942742	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_435a	30678	54.14	0.861786	761	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_436a	141804	58.15	0.940954	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_437a	190020	76.63	0.95841		769	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_438a	141804	58.15	0.940954	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_439a	54107	77.62	0.943614	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_440a	30678	76.17	0.943876	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_441a	30678	84.07	0.963759	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_442a	144887	65.13	0.941332	699	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_443a	115168	50.99	0.847644	745	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_445a	119654	50.06	0.852993	746	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_446a	144107	61.37	0.922205	699	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_447a	143651	62.63	0.926943	696	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_448a	54107	79.57	0.944312	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_449a	30678	74.4	0.936376	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_450a	30678	74.4	0.942888	769	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_451a	143651	67.74	0.952044	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_452a	141804	58.51	0.953381	648	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_453a	140032	41.56	0.80971		767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_454a	142340	64.28	0.945853	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_455a	143651	62.71	0.927074	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_456a	141804	56.83	0.93921		640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_457a	30678	85.95	0.963628	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_459a	142340	58.51	0.92222		682	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_460a	140032	41.86	0.805044	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_462a	190020	80.38	0.963686	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_463a	143651	62.51	0.927074	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_464a	185612	65.47	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_465a	30678	75.48	0.944225	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_466a	142340	63.53	0.94421		696	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_467a	115209	52.67	0.863777	760	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_468a	54107	79.57	0.945111	763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_469a	190020	83.43	0.973439	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_470a	143651	63.45	0.928644	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_471a	144887	65.57	0.940489	705	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_472a	190020	80.48	0.969166	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_473a	54107	77.62	0.943527	763	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_474a	141804	56.83	0.935679	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_475a	142340	60.9	0.936202	696	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_476a	140032	40.46	0.806411	762	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_477a	190020	82.52	0.972131	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_478a	119654	53.69	0.878254	758	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_479a	190020	80.52	0.96373		765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_481a	32035	83.03	0.956463	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_482a	30678	91.81	0.974543	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_484a	54107	78.26	0.943789	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_485a	30678	80.52	0.948236	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_486a	119654	50.06	0.852993	746	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_488a	30678	71.46	0.930562	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_489a	190020	83.25	0.973468	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_490a	144887	63.17	0.941172	697	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_492a	115168	50.59	0.844767	732	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_493a	190020	83.35	0.973468	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_494a	190020	82.92	0.972131	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_495a	190020	78.2	0.963686	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_496a	144887	65.7	0.939457	697	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_497a	30678	74.31	0.936376	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_498a	30678	83.33	0.959413	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_499a	190020	80.5	0.963686	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_500a	144107	64.28	0.93344		700	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_501a	115209	52.66	0.850784	760	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_502a	119654	50.06	0.852993	746	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_503a	30678	73.56	0.934952	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_505a	54107	78.85	0.941449	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_506a	30678	87.56	0.963599	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_507a	144887	63.62	0.944864	705	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_508a	13	37.12	0.767124	767	Hugenholtz:Archaea; Thermoplasmata_Eury; Unclassified; otu_116
Amb_16S_511a	190020	80.83	0.972072	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_512a	141804	58.02	0.940954	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_513a	140032	41.51	0.810655	765	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_514a	30678	74.22	0.937481	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_516a	115168	50.82	0.857092	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_517a	144887	66.24	0.942888	698	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_518a	54107	79.09	0.94655		764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_519a	190020	80.05	0.965052	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_520a	141804	58.22	0.940954	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_521a	142340	64.31	0.945329	692	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_522a	30678	75.3	0.941085	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_523a	190020	77.3	0.962378	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_524a	119654	51.58	0.868646	741	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_525a	190020	79.9	0.970721	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_526a	190020	79.86	0.960605	760	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_527a	74966	91.95	0.979964	766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Amb_16S_528a	190020	78.67	0.96918		763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_529a	30678	88.59	0.967727	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_530a	30678	92.38	0.973104	762	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_532a	141403	53.65	0.923005	637	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_533a	140032	41.51	0.810655	765	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_534a	190020	83.35	0.973468	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_535a	115168	49.71	0.835247	743	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_536a	148506	51.76	0.896756	704	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_537a	142340	57.99	0.929603	694	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_538a	141804	57.58	0.935533	622	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_539a	32035	73.89	0.935228	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_540a	30678	87.14	0.964994	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_541a	140032	41.8	0.809681	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_542a	190020	80.88	0.966433	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_543a	144887	65.65	0.9428		697	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_544a	141804	56.58	0.937379	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_545a	185612	66.91	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_546a	30678	74.4	0.936376	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_547a	185612	66.51	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_548a	190020	82.74	0.972101	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_549a	119654	48.61	0.849781	746	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_550a	30678	75.15	0.939617	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_551a	54107	77.49	0.94328		759	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_552a	190020	82.84	0.972101	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_553a	141804	58.15	0.940954	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_554a	144107	65.7	0.942306	694	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_555a	190020	82.88	0.973439	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
